Id,DropRewardId,PickOrder,~GroupKey,~boxname,~itemname,~grade,Goods,Weight,~WorthRate,~averageWorth
11366,211500,1,,,예지의 반지 (Legend) 제작 도면,Legend,Item:220025:1,9,12,
11367,211500,1,,,참극의 반지 (Epic) 제작 도면,Epic,Item:220034:1,56,21,
11368,211500,1,,,참극의 반지 (Legend) 제작 도면,Legend,Item:220035:1,9,14,
11369,211500,1,,,철극의 반지 (Epic) 제작 도면,Epic,Item:220042:1,56,22,
11370,211500,1,,,철극의 반지 (Legend) 제작 도면,Legend,Item:220043:1,9,14,
11371,211500,1,,,정적의 반지 (Legend) 제작 도면,Legend,Item:220053:1,9,12,
11372,211500,1,,,격동의 반지 (Legend) 제작 도면,Legend,Item:220063:1,9,13,
11373,211500,1,,,수호의 목걸이 (Epic) 제작 도면,Epic,Item:221014:1,56,19,
11374,211500,1,,,수호의 목걸이 (Legend) 제작 도면,Legend,Item:221015:1,9,12,
11375,211500,1,,,활력의 목걸이 (Epic) 제작 도면,Epic,Item:221024:1,56,20,
11376,211500,1,,,활력의 목걸이 (Legend) 제작 도면,Legend,Item:221025:1,9,13,
11377,211500,1,,,재생의 목걸이 (Legend) 제작 도면,Legend,Item:221032:1,9,14,
11378,211500,1,,,풍요의 목걸이 (Epic) 제작 도면,Epic,Item:221042:1,56,23,
11379,211500,1,,,풍요의 목걸이 (Legend) 제작 도면,Legend,Item:221043:1,9,15,
11380,211500,1,,,질주의 귀걸이 (Epic) 제작 도면,Epic,Item:222014:1,56,20,
11381,211500,1,,,질주의 귀걸이 (Legend) 제작 도면,Legend,Item:222015:1,9,13,
11382,211500,1,,,시간왜곡의 팔찌 (Epic) 제작 도면,Epic,Item:223012:1,55,21,
11383,211500,1,,,시간왜곡의 팔찌 (Legend) 제작 도면,Legend,Item:223013:1,9,15,
11384,211500,1,,,사냥꾼의 서약 (Legend) 제작 도면,Legend,Item:223063:1,9,11,
11385,211500,1,,,성화의 잔재 (Legend) 제작 도면,Legend,Item:223073:1,9,13,
11386,211500,1,,,이계의 흔적 (Legend) 제작 도면,Legend,Item:223083:1,9,13,
11387,211500,1,,,복수의 송곳니 (Legend) 제작 도면,Legend,Item:223093:1,9,12,
11388,211500,1,,,개척자의 씨앗 (Legend) 제작 도면,Legend,Item:223103:1,9,14,
11389,211500,1,,,철의 망치 (Legend) 제작 도면,Legend,Item:223113:1,9,12,
11390,211500,1,,,환상의 눈 (Legend) 제작 도면,Legend,Item:223123:1,9,14,
11391,211500,1,,,홍련 노리개 (Legend) 제작 도면,Legend,Item:225013:1,9,12,
11392,211500,1,,,창해 노리개 (Legend) 제작 도면,Legend,Item:225023:1,9,12,
11393,211500,1,,,벽풍 노리개 (Legend) 제작 도면,Legend,Item:225033:1,9,12,
11394,211500,1,,,잔향 노리개 (Legend) 제작 도면,Legend,Item:225043:1,9,12,
11395,211500,1,,,단혈 노리개 (Legend) 제작 도면,Legend,Item:225053:1,9,12,
11396,211500,1,,,비취 노리개 (Legend) 제작 도면,Legend,Item:225073:1,9,13,
11397,211500,1,,,인내의 브로치 (Epic) 제작 도면,Epic,Item:224054:1,55,18,
11398,211500,1,,,인내의 브로치 (Legend) 제작 도면,Legend,Item:224055:1,9,11,
11399,211500,1,,,세라프 워치 (Epic) 제작 도면,Epic,Item:226022:1,55,20,
11400,211500,1,,,리전 워치 (Epic) 제작 도면,Epic,Item:226042:1,55,21,
11401,211500,1,,,제피르 워치 (Epic) 제작 도면,Epic,Item:226062:1,55,21,
11402,211500,1,,,배리어 워치 (Epic) 제작 도면,Epic,Item:226082:1,55,20,
11403,211500,1,,,세공 합금,Legend,Item:7005:1,9,9,
11404,211500,1,,,세공 후크,Legend,Item:7011:1,9,9,
11405,211500,1,,,세공 인장,Legend,Item:7017:1,9,9,
11406,211500,1,,,장식 체결구,Legend,Item:7014:1,9,9,
11407,211500,1,,,은제 장식구,Legend,Item:7023:1,9,9,
11408,211500,1,,,장식 구슬,Epic,Item:7010:1,55,13,
11409,211500,1,,,펜던트 베이스,Epic,Item:7007:1,55,14,
11410,211500,1,,,적혈의 반지,Legend,Equipment:20015:1,9,37,
11411,211500,1,,,예지의 반지,Legend,Equipment:20025:1,9,38,
11412,211500,1,,,참극의 반지,Legend,Equipment:20035:1,9,40,
11413,211500,1,,,철극의 반지,Legend,Equipment:20043:1,9,41,
11414,211500,1,,,정적의 반지,Legend,Equipment:20053:1,9,39,
11415,211500,1,,,격동의 반지,Legend,Equipment:20063:1,9,41,
11416,211500,1,,,수호의 목걸이,Legend,Equipment:21015:1,9,39,
11417,211500,1,,,활력의 목걸이,Legend,Equipment:21025:1,9,39,
11418,211500,1,,,재생의 목걸이,Legend,Equipment:21032:1,9,43,
11419,211500,1,,,풍요의 목걸이,Legend,Equipment:21043:1,9,44,
11420,211500,1,,,질주의 귀걸이,Legend,Equipment:22015:1,9,40,
11421,211500,1,,,시간왜곡의 팔찌,Legend,Equipment:23013:1,9,42,
11422,211500,1,,,사냥꾼의 서약,Legend,Equipment:23063:1,9,37,
11423,211500,1,,,성화의 잔재,Legend,Equipment:23073:1,8,34,
11424,211500,1,,,이계의 흔적,Legend,Equipment:23083:1,8,35,
11425,211500,1,,,복수의 송곳니,Legend,Equipment:23093:1,8,33,
11426,211500,1,,,개척자의 씨앗,Legend,Equipment:23103:1,8,34,
11427,211500,1,,,철의 망치,Legend,Equipment:23113:1,8,33,
11428,211500,1,,,환상의 눈,Legend,Equipment:23123:1,8,36,
11429,211500,1,,,홍련 노리개,Legend,Equipment:25013:1,8,33,
11430,211500,1,,,창해 노리개,Legend,Equipment:25023:1,8,33,
11431,211500,1,,,벽풍 노리개,Legend,Equipment:25033:1,8,33,
11432,211500,1,,,잔향 노리개,Legend,Equipment:25043:1,8,34,
11433,211500,1,,,단혈 노리개,Legend,Equipment:25053:1,8,34,
11434,211500,1,,,비취 노리개,Legend,Equipment:25073:1,8,35,
11435,211500,1,,,인내의 브로치,Legend,Equipment:24055:1,8,34,
11436,211501,0,,챕2 박스 - 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
11437,211502,0,,챕2 박스 - 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
11438,211600,0,,챕2 - 의식용 상자,이계의 주화,Rare,Item:10001:1,1500,1,74
11439,211600,0,,,신성의 파편,Elite,Item:7028:1,2500,465,
11440,211600,0,,,은제 침편,Rare,Item:7009:1,1500,67,
11441,211600,1,,,금단의 성서편,Elite,Item:7030:1,417,80,
11442,211600,1,,,봉인의 인장,Elite,Item:7031:1,417,78,
11443,211600,1,,,증오의 단도,Elite,Item:7032:1,417,76,
11444,211600,1,,,왜곡된 수정구,Elite,Item:7035:1,417,81,
11445,211600,1,,,에테르 용액,Epic,Item:7002:1,91,21,
11446,211600,1,,,보석 세팅편,Epic,Item:7004:1,91,22,
11447,211600,1,,,진정초,Normal,Item:3009:1,1000,10,
11448,211600,1,,,빈 앰풀,Normal,Item:3001:1,1000,3,
11449,211600,1,,,약초,Normal,Item:3008:1,1000,10,
11450,211600,1,,,이계의 진정제 앰풀,Elite,Item:2021:1,416,16,
11451,211600,1,,,세공 라이터,Elite,Item:8043:1,416,78,
11452,211600,1,,,마력석,Epic,Item:7102:1,91,24,
11453,211600,1,,,허무의 결정,Epic,Item:7027:1,91,26,
11454,211600,1,,,위상 잔재,Epic,Item:7026:1,91,25,
11455,211600,1,,,이차원 연산핵,Epic,Item:7322:1,91,25,
11456,211600,1,,,펜던트 베이스,Epic,Item:7007:1,91,24,
11457,211600,1,,,대해 코어,Legend,Item:7224:1,250,287,
11458,211600,1,,,미스릴 중합금,Legend,Item:7242:1,250,295,
11459,211600,1,,,빙결 파편,Epic,Item:7223:1,91,26,
11460,211600,1,,,유리 장식편,Epic,Item:7013:1,91,21,
11461,211600,1,,,은제 침편,Rare,Item:7009:1,3000,135,
11462,211600,1,,,질풍 파편,Epic,Item:7232:1,91,25,
11463,211600,1,,,펜던트 베이스,Epic,Item:7007:1,90,24,
11464,211601,0,,챕2 박스 - 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
11465,211602,0,,챕2 박스 - 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
11466,211700,0,,챕2 - 캐비닛,이계의 주화,Rare,Item:10001:1,3000,3,58
11467,211700,0,,,메모패드,Normal,Item:8028:1,1500,63,
11468,211700,0,,,스테이플러 세트,Normal,Item:8026:1,1500,64,
11469,211700,1,,,보급형 전자계산기,Normal,Item:8029:1,1500,66,
11470,211700,1,,,광고 전단지,Epic,Item:8020:1,250,55,
11471,211700,1,,,안티키테라 보고서 vol.1,Rare,Item:8011:1,429,19,
11472,211700,1,,,상품 카탈로그 시즌1,Rare,Item:8007:1,429,17,
11473,211700,1,,,메탈 볼펜,Rare,Item:8034:1,429,40,
11474,211700,1,,,강화 플라스틱 케이스,Rare,Item:8037:1,429,40,
11475,211700,1,,,LD-10,Rare,Item:8014:1,428,20,
11476,211700,1,,,보조 충전 케이블,Normal,Item:8031:1,1500,65,
11477,211700,1,,,실끈 조각,Rare,Item:7006:1,428,17,
11478,211700,1,,,안티키테라 보고서 vol.2,Elite,Item:8012:1,278,50,
11479,211700,1,,,상품 카탈로그 시즌2,Elite,Item:8008:1,278,47,
11480,211700,1,,,은장 만년필,Elite,Item:8039:1,278,51,
11481,211700,1,,,금장 카드지갑,Elite,Item:8042:1,278,54,
11482,211700,1,,,자기 계발서,Epic,Item:8022:1,250,82,
11483,211700,1,,,파우치,Rare,Item:8000:1,428,16,
11484,211700,1,,,백팩,Elite,Item:8001:1,278,45,
11485,211700,1,,,천 주머니,Elite,Item:8003:1,278,43,
11486,211700,1,,,메신저백,Elite,Item:8005:1,278,48,
11487,211700,1,,,대해 코어,Legend,Item:7224:1,125,143,
11488,211700,1,,,생명의 싹,Elite,Item:7033:1,277,49,
11489,211700,1,,,인페르노 코어,Legend,Item:7214:1,125,143,
11490,211700,1,,,질풍 파편,Epic,Item:7232:1,250,69,
11491,211700,1,,,펜던트 베이스,Epic,Item:7007:1,250,66,
11492,211700,1,,,전술 연구 데이터,Legend,Item:8023:1,125,134,
11493,211700,1,,,상품 카탈로그 시즌4,Legend,Item:8010:1,125,121,
11494,211701,0,,챕2 박스 - 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
11495,211702,0,,챕2 박스 - 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
11496,211800,0,,챕2 - 전기 장비함,이계의 주화,Rare,Item:10001:1,1000,1,71
11497,211800,0,,,다 쓴 배터리,Normal,Item:3002:1,1500,6,
11498,211800,0,,,부품 더미,Rare,Item:7101:1,1000,45,
11499,211800,0,,,금속 띠편,Rare,Item:7012:1,1000,42,
11500,211800,0,,,잡동사니 더미,Normal,Item:7000:1,1500,17,
11501,211800,1,,,회로 모듈,Rare,Item:7018:1,500,23,
11502,211800,1,,,LD-10,Rare,Item:8014:1,500,24,
11503,211800,1,,,뇌전 수정,Epic,Item:7233:1,143,41,
11504,211800,1,,,이차원 연산핵,Epic,Item:7322:1,143,40,
11505,211800,1,,,위상 잔재,Epic,Item:7026:1,143,40,
11506,211800,1,,,마력석,Epic,Item:7102:1,143,38,
11507,211800,1,,,휴대용 배터리,Epic,Item:8017:1,143,32,
11508,211800,1,,,보조 충전 케이블,Normal,Item:8031:1,1500,65,
11509,211800,1,,,강철 약실,Rare,Item:7331:1,500,24,
11510,211800,1,,,금속 고리,Rare,Item:7003:1,500,20,
11511,211800,1,,,아카나 프리즘,Rare,Item:7321:1,500,23,
11512,211800,1,,,톱니 바퀴 조각,Elite,Item:7034:1,2500,450,
11513,211800,1,,,보급형 전자계산기,Normal,Item:8029:1,1500,66,
11514,211800,1,,,섬광류탄,Rare,Item:2025:1,500,5,
11515,211800,1,,,자개편,Epic,Item:7022:1,143,36,
11516,211800,1,,,동력 코어칩,Legend,Item:7020:1,250,280,
11517,211800,1,,,디스플레이 조각,Epic,Item:7019:1,142,39,
11518,211800,1,,,인페르노 코어,Legend,Item:7214:1,250,287,
11519,211801,0,,챕2 박스 - 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
11520,211802,0,,챕2 박스 - 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
11521,211900,0,,챕2 - 자판기,이계의 주화,Rare,Item:10001:1,3000,3,7
11522,211900,0,,,회복 드링크,Normal,Item:2001:1,1000,3,
11523,211900,0,,,진정제 앰풀,Normal,Item:2002:1,1000,3,
11524,211900,0,,,빈 병,Normal,Item:3003:1,500,1,
11525,211900,0,,,플라스틱 머그컵,Normal,Item:8024:1,500,20,
11526,211900,1,,,대형 회복 드링크,Rare,Item:2013:1,429,4,
11527,211900,1,,,대형 진정제 앰플,Rare,Item:2015:1,429,4,
11528,211900,1,,,정체불명의 고기 패티,Rare,Item:4001:1,429,4,
11529,211900,1,,,3배 카페인 껌,Rare,Item:4002:1,429,4,
11530,211900,1,,,빈 용기,Normal,Item:3004:1,1000,4,
11531,211900,1,,,액체 질소 텀블러,Rare,Item:2032:1,428,4,
11532,211900,1,,,회복 드링크,Normal,Item:2001:1,1000,3,
11533,211900,1,,,진정제 앰풀,Normal,Item:2002:1,1000,3,
11534,211900,1,,,유리 물병 세트,Rare,Item:8035:1,428,38,
11535,211900,1,,,LD-10,Rare,Item:8014:1,428,20,
11536,211901,0,,챕2 박스 - 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
11537,211902,0,,챕2 박스 - 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
11538,212000,0,,챕2 - 수상한 틈,이계의 주화,Rare,Item:10001:1,1500,1,38
11539,212000,0,,,응축 잔류물,Rare,Item:7024:1,300,14,
11540,212000,0,,,심연 침전물,Rare,Item:7025:1,300,14,
11541,212000,0,,,이슬 조각,Rare,Item:7221:1,300,13,
11542,212000,0,,,산들바람 깃털,Rare,Item:7231:1,300,13,
11543,212000,0,,,아카나 프리즘,Rare,Item:7321:1,300,14,
11544,212000,0,,,위상 잔재,Epic,Item:7026:1,142,40,
11545,212000,0,,,화염 수정,Epic,Item:7212:1,143,39,
11546,212000,0,,,용암 파편,Epic,Item:7213:1,143,41,
11547,212000,0,,,파도 수정,Epic,Item:7222:1,143,39,
11548,212000,0,,,빙결 파편,Epic,Item:7223:1,143,41,
11549,212000,0,,,질풍 파편,Epic,Item:7232:1,143,39,
11550,212000,0,,,뇌전 수정,Epic,Item:7233:1,143,41,
11551,212000,1,,,강화 화염병,Elite,Item:2004:1,417,15,
11552,212000,1,,,강화 압정 폭탄,Elite,Item:2029:1,417,14,
11553,212000,1,,,강화 독 수류탄,Elite,Item:2030:1,417,15,
11554,212000,1,,,강화 액체 질소 텀블러,Elite,Item:2034:1,417,15,
11555,212000,1,,,강화 고압 폭풍탄,Elite,Item:2035:1,416,15,
11556,212000,1,,,에테르 배터리,Epic,Item:2003:1,167,20,
11557,212000,1,,,허무의 결정,Epic,Item:7027:1,167,48,
11558,212000,1,,,이차원 연산핵,Epic,Item:7322:1,167,46,
11559,212000,1,,,마력석,Epic,Item:7102:1,167,45,
11560,212000,1,,,몽환(HP),Rare,Item:2036:1,273,11,
11561,212000,1,,,몽환(스트레스),Rare,Item:2038:1,273,11,
11562,212000,1,,,대형 회복 드링크,Rare,Item:2013:1,273,3,
11563,212000,1,,,대형 진정제 앰플,Rare,Item:2015:1,273,3,
11564,212000,1,,,독가스 수류탄,Rare,Item:2027:1,273,2,
11565,212000,1,,,가솔린 플라스크,Rare,Item:2031:1,273,2,
11566,212000,1,,,액체 질소 텀블러,Rare,Item:2032:1,273,2,
11567,212000,1,,,고압 폭풍탄,Rare,Item:2033:1,273,3,
11568,212000,1,,,곰 덫,Elite,Item:2010:1,416,14,
11569,212000,1,,,LD-10,Rare,Item:8014:1,272,13,
11570,212000,1,,,회로 모듈,Rare,Item:7018:1,272,12,
11571,212000,1,,,백금 반지 세트,Legend,Item:8050:1,125,356,
11572,212000,1,,,유리 장식편,Epic,Item:7013:1,166,39,
11573,212000,1,,,심연 침전물,Rare,Item:7025:1,272,13,
11574,212000,1,,,대해 코어,Legend,Item:7224:1,125,143,
11575,212000,1,,,인페르노 코어,Legend,Item:7214:1,125,143,
11576,212000,1,,,질풍 파편,Epic,Item:7232:1,166,46,
11577,212000,1,,,폭풍 코어,Legend,Item:7234:1,125,143,
11578,212001,0,,챕2 박스 - 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
11579,212002,0,,챕2 박스 - 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
11580,212100,0,,챕2 - 저주받은 결계함,이계의 주화,Rare,Item:10001:1,3000,3,96
11581,212100,0,,,허무의 결정,Epic,Item:7027:1,500,145,
11582,212100,0,,,이차원 연산핵,Epic,Item:7322:1,500,140,
11583,212100,1,,,뇌전 수정,Epic,Item:7233:1,63,18,
11584,212100,1,,,위상 잔재,Epic,Item:7026:1,63,17,
11585,212100,1,,,마력석,Epic,Item:7102:1,63,17,
11586,212100,1,,,보석 세팅편,Epic,Item:7004:1,63,15,
11587,212100,1,,,에테르 용액,Epic,Item:7002:1,63,15,
11588,212100,1,,,강합금도,Epic,Equipment:1006:1,63,79,
11589,212100,1,,,팬텀 브레이커,Epic,Equipment:1206:1,63,85,
11590,212100,1,,,코스믹 패드,Epic,Equipment:1106:1,63,83,
11591,212100,1,,,적혈의 반지,Epic,Equipment:20014:1,62,70,
11592,212100,1,,,수호의 목걸이,Epic,Equipment:21014:1,62,72,
11593,212100,1,,,홍련 노리개,Legend,Equipment:25013:1,72,302,
11594,212100,1,,,금괴,Legend,Item:8049:1,72,237,
11595,212100,1,,,백금 반지 세트,Legend,Item:8050:1,72,205,
11596,212100,1,,,푸른 다이아 목걸이,Legend,Item:8051:1,71,223,
11597,212100,1,,,에메랄드 브로치,Legend,Item:8052:1,71,208,
11598,212100,1,,,로듐 결정,Legend,Item:8053:1,71,255,
11599,212100,1,,,순은 목걸이,Epic,Item:8046:1,62,47,
11600,212100,1,,,자기 계발서,Epic,Item:8022:1,62,20,
11601,212100,1,,,등산용 배낭,Epic,Item:8002:1,62,15,
11602,212100,1,,,휴대용 배터리,Epic,Item:8017:1,62,14,
11603,212100,1,,,금장 카드지갑,Elite,Item:8042:1,625,121,
11604,212100,1,,,은장 만년필,Elite,Item:8039:1,625,116,
11605,212100,1,,,세공 라이터,Elite,Item:8043:1,625,118,
11606,212100,1,,,고급 손목시계,Elite,Item:8040:1,625,127,
11607,212100,1,,,빙결 파편,Epic,Item:7223:1,62,17,
11608,212100,1,,,미스릴 중합금,Legend,Item:7242:1,71,83,
11609,212100,1,,,유리 장식편,Epic,Item:7013:1,62,14,
11610,212101,0,,챕2 박스 - 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
11611,212102,0,,챕2 박스 - 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
11612,212200,0,,챕2 - 잡동사니 박스,이계의 주화,Rare,Item:10001:1,3000,3,46
11613,212200,0,,,잡동사니 더미,Normal,Item:7000:1,600,6,
11614,212200,0,,,다 쓴 배터리,Normal,Item:3002:1,600,2,
11615,212200,0,,,빈 병,Normal,Item:3003:1,600,2,
11616,212200,0,,,빈 용기,Normal,Item:3004:1,600,2,
11617,212200,0,,,빈 파우치,Normal,Item:3000:1,600,2,
11618,212200,1,,,보급형 전자계산기,Normal,Item:8029:1,300,13,
11619,212200,1,,,접이식 우산,Normal,Item:8032:1,300,12,
11620,212200,1,,,스테이플러 세트,Normal,Item:8026:1,300,12,
11621,212200,1,,,보급형 이어폰,Normal,Item:8025:1,300,12,
11622,212200,1,,,메모패드,Normal,Item:8028:1,300,12,
11623,212200,1,,,회복 드링크,Normal,Item:2001:1,300,0,
11624,212200,1,,,광고 전단지,Epic,Item:8020:1,334,74,
11625,212200,1,,,플라스틱 머리빗,Normal,Item:8030:1,300,12,
11626,212200,1,,,플라스틱 머그컵,Normal,Item:8024:1,300,12,
11627,212200,1,,,화약 가루,Normal,Item:3010:1,300,3,
11628,212200,1,,,부품 더미,Rare,Item:7101:1,334,15,
11629,212200,1,,,금속 띠편,Rare,Item:7012:1,334,14,
11630,212200,1,,,회로 모듈,Rare,Item:7018:1,334,15,
11631,212200,1,,,강철 약실,Rare,Item:7331:1,333,16,
11632,212200,1,,,보조 충전 케이블,Normal,Item:8031:1,300,13,
11633,212200,1,,,3배 카페인 껌,Rare,Item:4002:1,333,3,
11634,212200,1,,,가죽 키링,Rare,Item:8036:1,333,31,
11635,212200,1,,,LD-10,Rare,Item:8014:1,333,15,
11636,212200,1,,,금속 고리,Rare,Item:7003:1,333,13,
11637,212200,1,,,대용량 실리카 젤리,Elite,Item:4008:1,500,16,
11638,212200,1,,,휴대용 배터리,Epic,Item:8017:1,333,76,
11639,212200,1,,,백금 반지 세트,Legend,Item:8050:1,167,475,
11640,212200,1,,,파우치,Rare,Item:8000:1,333,12,
11641,212200,1,,,백팩,Elite,Item:8001:1,500,82,
11642,212200,1,,,천 주머니,Elite,Item:8003:1,500,78,
11643,212200,1,,,메신저백,Elite,Item:8005:1,500,87,
11644,212200,1,,,동력 코어칩,Legend,Item:7020:1,167,187,
11645,212200,1,,,생명의 싹,Elite,Item:7033:1,500,88,
11646,212200,1,,,유리 장식편,Epic,Item:7013:1,333,79,
11647,212200,1,,,폭풍 코어,Legend,Item:7234:1,166,190,
11648,212201,0,,챕2 박스 - 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
11649,212202,0,,챕2 박스 - 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
11650,212300,0,,챕2 - 특별 의뢰품 상자 1,이계의 주화,Rare,Item:10001:1,3000,3,128
11651,212300,0,,,허무의 결정,Epic,Item:7027:1,500,145,
11652,212300,0,,,이차원 연산핵,Epic,Item:7322:1,500,140,
11653,212300,1,,,뇌전 수정,Epic,Item:7233:1,91,26,
11654,212300,1,,,위상 잔재,Epic,Item:7026:1,91,25,
11655,212300,1,,,마력석,Epic,Item:7102:1,91,24,
11656,212300,1,,,보석 세팅편,Epic,Item:7004:1,91,22,
11657,212300,1,,,에테르 용액,Epic,Item:7002:1,91,21,
11658,212300,1,,,강합금도,Epic,Equipment:1006:1,91,114,
11659,212300,1,,,팬텀 브레이커,Epic,Equipment:1206:1,91,122,
11660,212300,1,,,코스믹 패드,Epic,Equipment:1106:1,91,120,
11661,212300,1,,,금괴,Legend,Item:8049:1,100,330,
11662,212300,1,,,백금 반지 세트,Legend,Item:8050:1,100,285,
11663,212300,1,,,푸른 다이아 목걸이,Legend,Item:8051:1,100,315,
11664,212300,1,,,에메랄드 브로치,Legend,Item:8052:1,100,294,
11665,212300,1,,,로듐 결정,Legend,Item:8053:1,100,360,
11666,212300,1,,,순은 목걸이,Epic,Item:8046:1,91,69,
11667,212300,1,,,자기 계발서,Epic,Item:8022:1,91,30,
11668,212300,1,,,휴대용 배터리,Epic,Item:8017:1,90,20,
11669,212300,1,,,금장 카드지갑,Elite,Item:8042:1,625,121,
11670,212300,1,,,은장 만년필,Elite,Item:8039:1,625,116,
11671,212300,1,,,세공 라이터,Elite,Item:8043:1,625,118,
11672,212300,1,,,고급 손목시계,Elite,Item:8040:1,625,127,
11673,212301,0,,챕2 - 특별 의뢰품 상자 1 (퀘템),금언의 마스크,None,Item:300006:1,1000,1,
11674,212400,0,,챕2 - 특별 의뢰품 상자 2,이계의 주화,Rare,Item:10001:1,3000,3,124
11675,212400,0,,,허무의 결정,Epic,Item:7027:1,500,145,
11676,212400,0,,,이차원 연산핵,Epic,Item:7322:1,500,140,
11677,212400,1,,,뇌전 수정,Epic,Item:7233:1,77,22,
11678,212400,1,,,위상 잔재,Epic,Item:7026:1,77,21,
11679,212400,1,,,마력석,Epic,Item:7102:1,77,20,
11680,212400,1,,,보석 세팅편,Epic,Item:7004:1,77,19,
11681,212400,1,,,에테르 용액,Epic,Item:7002:1,77,18,
11682,212400,1,,,강합금도,Epic,Equipment:1006:1,77,97,
11683,212400,1,,,팬텀 브레이커,Epic,Equipment:1206:1,77,103,
11684,212400,1,,,코스믹 패드,Epic,Equipment:1106:1,77,101,
11685,212400,1,,,적혈의 반지,Epic,Equipment:20014:1,77,87,
11686,212400,1,,,수호의 목걸이,Epic,Equipment:21014:1,77,90,
11687,212400,1,,,홍련 노리개,Legend,Equipment:25013:1,84,352,
11688,212400,1,,,금괴,Legend,Item:8049:1,84,277,
11689,212400,1,,,백금 반지 세트,Legend,Item:8050:1,83,236,
11690,212400,1,,,푸른 다이아 목걸이,Legend,Item:8051:1,83,261,
11691,212400,1,,,에메랄드 브로치,Legend,Item:8052:1,83,244,
11692,212400,1,,,로듐 결정,Legend,Item:8053:1,83,298,
11693,212400,1,,,순은 목걸이,Epic,Item:8046:1,77,58,
11694,212400,1,,,자기 계발서,Epic,Item:8022:1,77,25,
11695,212400,1,,,휴대용 배터리,Epic,Item:8017:1,76,17,
11696,212400,1,,,금장 카드지갑,Elite,Item:8042:1,625,121,
11697,212400,1,,,은장 만년필,Elite,Item:8039:1,625,116,
11698,212400,1,,,세공 라이터,Elite,Item:8043:1,625,118,
11699,212400,1,,,고급 손목시계,Elite,Item:8040:1,625,127,
11700,212400,2,,,가죽 주머니,Epic,Item:8004:1,1000,237,
11701,212401,0,,챕2 - 특별 의뢰품 상자 2 (퀘템),증거품 압수 서류,None,Item:300015:1,1000,1,
11702,221000,0,,마네킹 (여성),이계의 주화,Rare,Item:10001:1,1500,1,89
11703,221000,0,,,실끈 조각,Rare,Item:7006:1,1500,63,
11704,221000,0,,,잡동사니 더미,Normal,Item:7000:1,3000,34,
11705,221000,1,,,플라스틱 머리빗,Normal,Item:8030:1,334,13,
11706,221000,1,,,접이식 우산,Normal,Item:8032:1,334,13,
11707,221000,1,,,A5 스케치북,Normal,Item:8033:1,334,13,
11708,221000,1,,,가죽 키링,Rare,Item:8036:1,429,40,
11709,221000,1,,,유리 물병 세트,Rare,Item:8035:1,429,39,
11710,221000,1,,,폴더형 다이어리,Rare,Item:8038:1,429,41,
11711,221000,1,,,손목 시계,Normal,Item:8027:1,333,15,
11712,221000,1,,,플라스틱 머그컵,Normal,Item:8024:1,333,13,
11713,221000,1,,,보급형 이어폰,Normal,Item:8025:1,333,13,
11714,221000,1,,,빈 파우치,Normal,Item:3000:1,333,1,
11715,221000,1,,,매듭끈,Rare,Item:7021:1,429,17,
11716,221000,1,,,금속 고리,Rare,Item:7003:1,428,17,
11717,221000,1,,,금속 띠편,Rare,Item:7012:1,428,18,
11718,221000,1,,,빈 병,Normal,Item:3003:1,333,1,
11719,221000,1,,,빈 용기,Normal,Item:3004:1,333,1,
11720,221000,1,,,응축 잔류물,Rare,Item:7024:1,428,20,
11721,221000,1,,,백금 반지 세트,Legend,Item:8050:1,500,1425,
11722,221100,0,,마네킹 (남성),이계의 주화,Rare,Item:10001:1,1500,1,89
11723,221100,0,,,실끈 조각,Rare,Item:7006:1,1500,63,
11724,221100,0,,,잡동사니 더미,Normal,Item:7000:1,3000,34,
11725,221100,1,,,스테이플러 세트,Normal,Item:8026:1,300,12,
11726,221100,1,,,보급형 전자계산기,Normal,Item:8029:1,300,13,
11727,221100,1,,,보조 충전 케이블,Normal,Item:8031:1,300,13,
11728,221100,1,,,메탈 볼펜,Rare,Item:8034:1,500,47,
11729,221100,1,,,강화 플라스틱 케이스,Rare,Item:8037:1,500,46,
11730,221100,1,,,메모패드,Normal,Item:8028:1,300,12,
11731,221100,1,,,보급형 이어폰,Normal,Item:8025:1,300,12,
11732,221100,1,,,손목 시계,Normal,Item:8027:1,300,13,
11733,221100,1,,,접이식 우산,Normal,Item:8032:1,300,12,
11734,221100,1,,,다 쓴 배터리,Normal,Item:3002:1,300,1,
11735,221100,1,,,빈 파우치,Normal,Item:3000:1,300,1,
